AuthorId,PaperIds
2102068,1396821 1466417 2160364 895364 1569413 1068732 1276488 2128173
86845,498564 2196496 1807093 1349362 1227538 912730 660744 1367721 1368473 1076122 119646 2211159 1916167 146379 177583 663687 360584 1062288 758010 864662 1952915 1102404 1644179 1424973 53772 1812469 1424550 2158159 2156159 1097067 2212363 1863898 1155323 1358512 1482234 802463 69753 1118574 1322043 1086736 834753 505925 191587 100168 1149652 491203 1948631 727812 599510 299689 1763851 1122318 522448 795189 718570 1444387 1236018 832437 555805 902427 66924 1474683 632887 75377 1872163 1579480 725355 63970 553449 2003062 210036 738506 32618 1038372 2205488 1259559 438057 971937 1992450 267198 504237 454219 1113398 1897108 748296 399773 985695 607817 1304539 1638662 1561536 2244671 1145116 267516 363220 79973 1828183 1832524 742095 2020160 2091615 523012 624515 201475 2022287 2070850 815366 643264 1302317 594461 1917423 557277 1966464 1669860 1797592 1666659 933942 1582509 870902 1859328 1695482 1350733 1119417 363277 1976538 1982219 1113047 870257 1101594 2122831 811840 693241 2140548 1634186 1740760 1185045 1597755 242499 1569125 2139274 1939455 1706533 1630917 619520 767455 2059405 1456862 647216 1411899 46346 1458904 1689050 148325 1128708 1424181 522895 2067828 2129849 423688 967680 891180 1964686 492333 431827 1899261 363289 454777 648586 1172652 1473485 559093 1710924 1479493 2010548 1220585 1298495 148927 337 1360033 1779230 606804 651830 414534 129006 381728 52632 1684391 452271 125553 34309 1898983 1876389 1609875 735601 832521 78161 1464858 2086292 508153 533442 1698231 839836 2200642 1420953 1214950 1177062 880947 944680 525162 2194993 1883729 937925 1728422 1423185 677970 968814 2062680 1761030 875778 1276544 351236 1847068 963766 1023847 688428 1968002 1589740 1131977 1504028 152270 1035562 330617 814171 209188 1097199 932781 1424248 995385 1396891 2050570 600516 1728892 1824858 1725102 1564219 285634 2035866 895357 769560 678420 1385748 527948 575008 26266 2258077 2068399 1929561 1907442 1851374 1608730 1556655 1512277 1467323 1457573 1436616 1412879 1388443 828690 716621 603507 532573 525514 272102 130264 1443122 1458517 723013 522934 1951425 1173579 1746392 234482 718663 735416 2255112 2253987 2043601 2027771 1986493 1932364 1905937 1894214 1881652 1777379 1657095 1454200 1412008 1409659 1195702 1148934 1098780 1087240 806098 633535 626860 605877 599587 507513 261285 186232 22511 19113 1020536 1142841 1101480 251041 1367110 121134 84551 2221069 2070762 2154312 1601000 895452 2173270 2103076 1493733 1158534 1097910 1043493 451096 1893922 2200762 1892150 1721863 1291353 119054 1499511 2042191 1963405 1472668 108482 2187734 2185427 2174389 2162757 2127986 2050879 2027842 2002001 1953712 1948046 1905569 1878858 1867482 1816673 1799548 1797046 1796004 1771558 1741375 1702035 1687400 1678594 1625445 1609165 1600303 1575680 1560660 1558199 1492724 1470448 1453696 1428450 1421169 1397172 1372171 1362958 1326086 1298179 1295381 1257983 1253648 1205386 1185029 1171737 1162840 1161502 1148350 1120438 1065552 1037199 1035548 1029085 1005940 1004510 968400 948601 937800 906229 886957 862727 848536 805243 717212 711429 693113 637056 632943 519265 518917 480249 431446 395517 374847 353512 351977 343971 325230 239556 217674 110736 104134 95206 89824
1266499,1948788 1728386 632698 1151336 1005609 306866 415694 1994672 665412 1323802 1346140 256468 1139574 1973201 572424 218264 1788692
1372996,1212143 320346 1671964 253835 1599309 692597 156286 128645 2153877 1586396 552539 179503 1755225 269439 1336787 1313250 1082174 745571 414132 667050 138919 1787775
389963,2234749 2190221 1941195 1869340 1805382 1789653 1368679 1133339 1069308 1067840 998185 911199 870814 781918 746492 725985 716312 692331 687088 469536 440050 350586 294825 257875 216292 27502 7878 2133163 1451928 2135807 2043642 713759 764735 891105 2208615 1107606 697490 338355 1402235 1405100 426751 430374 111752 2108296 1194075 2116300 1417661 1154138 1966413 839301 366840 1037256 592881 1694724 1193342 2019297 551377 1020919 1588865 1220167 2187399 1166352 2241315 2032039 2158218 2136927 1598027 1519817 857927 559606 402234 66158 2221055 939127 1799390 1779319 1335547 1311710 1174537 1156838 945624 1737385 1337321 655575 236856 1085478 586432 1785330 1100519 1971351 1384062 1458608 730668 581487 319084 857143 549649 1513903 2148412 2146730 1427789 1384004 1045301 936152 2190721 932990 731369 295421 1157097 134620 860251 397169 1050030 1964980 579879 1964474 1177648 1081563 383645 2032285 1989049 1589330 387555 1991442 216196 1761448 1107634 990527 440399 183202 170725 649818 2237657 1684196 1658150 741210 173095 1939924 1978780 1351627 592220 125201 1976418 2209786 1747147 47486 114660 257670 1930995 1893224 1065352 1261105 2223279 49432 2146576 431636 2117853 368462 260688 1889050 1828261 213716 16864 1493053 345833 1084415 1470362 1545743 1552692 2105307 1705510 530837 1961937 1259935 2228327 2220514 2093061 2153943 1123703 354145 1538267 202782 340088 262768 1407536 1418418 1205074 1584677 898817 424597 22679 1553886 1478081 1562379 249633 786362 647370 1998514 603003 1782898 1878143 709304 651776 111223 764747 1624972 1063283 529111 2167620 1594820 382183 375208 581481 2187888 484253 116951 482655 2256059 2241333 2207263 2199801 2172756 2060735 2058201 1951256 1949465 1702025 1581632 1325539 1307854 1300487 1148053 1114429 1082452 1020745 998050 961583 906216 845599 830006 669711 497166 467260
1618787,225064 1236054 726162 876750 633605 453973 2146710 1561747 193228 1773942 500592 1194253 1129144 1268967 935058 1643521 1045392 358389 1202864 1067535 739458 20122 1326637 83450 1939148 1366223 1337224 1936507 672943 1672167 2131915 2057976 210963 493413 352610 1637545 920616 758344 609423 488329 1728341 1056979 1580181 121402 1667880 1078425 1226222 1417913 1816738 910835 1664662 1971711 941574 1654648 77146 1811155 1023456 413952 716577 8102 1846341 328756 882386 163438 1907570 363124 747231 1606491 1504357 1950085 1680144 598417 2193012 1375320 662510 449773 325300 1798656 1498184 779444
1897322,1682134 1568512 1263819 1718102 1016788 154962 857551 66545 1248214 443897 719962 888115 1949311 1717893 1517921 2003117 1643989 1124119 1488814 883629 2130491 2132130 40271 652580 685434 1203187 1970285 1082229 1133233
1004396,605407 2145170 292288 1557668 1060214 1623128 1279126 1597760 1850931 273904 1769827 1852796 1144607 2233597 1214961 752452
930670,2116692 2116692 862799 862799
938864,579187 1083034 1139007 1313550 1011029 535920 1460360 138622 129220 1952664 1509178 215470 777296 1989920 44237 270421 965635
2061178,1413130 1413130
1168253,1299132 600404 372757 871900 1619243 339808 136747 1743506 75527 1297570 2069861 1804660 1528275 291734 1970421 1376652 1181438 65716
1635205,2125407 1872918 1015292 632390 527464 500386 462603 399703 246984 2209994 676527 179778 1547917 1460596 1064557 967917 77665 1292857 1565693 1173376 1888696 828921 1214874 435865 2076383 502356 1270842 1674712 280537 1565081 2200853 520151 210669 448352 1149441 663543 1440313 2128942 1680594 1758951 675126 267451 1010455 502988 1572379 235712 2022211 1114358 2171350 1935142 2158336 1551825 1503324 829631 539623 283569 155103 492423 789747 12653 169078 733459 2185032 2116893 1359213 1357366 2103105 1150291 1883891 1439531 557732 674278 509522 101203 301369 1582608 1322553 877771 281264 2056449 1930421 1263099 1201054 592573 2203669 2013143 1051666 578841 802023 1834639 704113 57358 1589485 1286360 740618 413227 293743 1942207 1305230 641458 2051376 2120159 1111469 1248889 1214516 738588 1804984
2069384,1607622 2123365 1005958 1685883 2136687 376184 1837724 147724 2187428 119338 487383 637387 1966924 1210138 1775817 382192 1569292 31014
1037194,1970338 1887988 137811 33269 2108895 343607 658987 312746 74038 11922 262244 1833076 726228 1644346 1257604 324469 1301395 501958 1863808 1090452 1341671 317579 1635855 338308 1233137 10654 1191693 898544 595915 119439 1735401 539378 1386395 720987 420017 1301635 167607 1726095 2007396 236554 727911 474282 1444566 576287 1138170 874671 117268 255440 1294917 1908057 1782193 1878464 2120395 1386523 11520 2012143 1906481 26957 1800078 1864871 2253350 1807929 2124787 613018 1152952 410880 12533 261010 1141584 358592 97113 1277389 1939107 53 472280 1635913 70318 1130528 482250 480306 1112683 1665757 672659 210516 1000432 1182460 775288 80320 134710 1697576 1503759 121972 1234127 1087154 366233 803174 345891 1518462 741112 697841 472956 154398 1847375 2105867 920394 1993142 671648 1616786 1659121 104708 468797 443465 346597 1996912 523784 1004304 171969 1377833 1399 458964 2062068 945173 311752 235911 148985 59358 1702094 1976975 579712 1893848 1293570 14006 888291 1239752 550721 1571443 1009777 434209 2037026 1953768 527572 1725441 1412821 241994 159701 1402136 739126 511642 162847 39153 1713313 1593129 1324457 1101088 1357825 1130734 1715423 1602451 1920339 683200 186964 1650761 596596 464898 1176251 1570021 219506 1608659 1408486 531599 1015429 1200763 1499644 1613347 1425173 1905876 574650 2121672 600237 1623763 1843066 396853 1427837 1731526 580706 2201746 1872016 469997 2086583 104834 2247499 865426 98926 2097063 2069772 1406654 204002 2198258 1104388 42820 45140 1365361 2218722 1790624 2092142 1606962 1495479 380855 151973 223149 1210476 1522558 827322 1405098 1948362 1478062 1011047 1632981 2004813 2173156 560990 946508 1641800 731403 1142590 1796013 1641218 149801 1579544 1216226 1076613 1053471 864986 190994 615407 2002289 823736 2087927 2210932 493335 429790 631104 925707 886564 1260804 1018491 1614530 1683121 1266409 759141 934710 1743013 44839 1940181 1239651 2029920 696240 1108399 587986 1882867 1639184 1796185 408820 2207628 342271 1492568 250831 1838073 1560848 160098 1990069 1898016 2093428 28922 2103889 1477279 702929 1645997 1996502 739490 111666 852378 1957800 1948402 717845 1462104 1732775 513512 869809 1168693 2216672 302505 1602527 1027561 2157962 1159046 1037211 1338304 1776062 753461 998918 1214726 2028996 1056898 1590058 1895034 1203133 1000461 1278831 225901 2109537 886717 445242
635788,69974 22475 1442997 2213915 1388422 1688331 752447 758435 1827415 889216 1976789 415099 1535363 1554988
1029010,1787892 482351 249420 1033528 331060 482122 2142047 912565
218007,1975575 1395424 1491392 1676957 1377146 1278552 1376808 2152242 493277 368776 813747 565925 1985917 958849 1512435 636383 261027 378003 224457 574392 2109666 1311962 1483086 453499 305917 271302 1356141 374597 1631411 1081802 2209722 1989129 983658 850100 186598 1635520 649539 251334 1081791 2073849 884883
2233156,60139 1757873 137673 603213 2207249 488385 235819 1009882 597306
840603,290070 1435849 921134 1783549
832422,230086 807839 1285182 848745 1953134 1968993 356706 1970139 1711222 1691545 374762 1865502 1132640 1510542 1895319
1799086,1232443 1999561 1326017 1534732 1534732 1534732 1534732 1534732 1358316 1358316 1358316 1358316 1358316 888181 888181 888181 888181 888181 781254 781254 781254 781254 781254 948308 792859 781610 1685483 1685483 1685483 1685483 1685483 133183 133183 133183 133183 133183 2104130 2104130 2104130 2104130 2104130 787996 787996 787996 787996 787996 56773 56773 56773 56773 56773 1583406 1583406 1583406 1583406 1583406 1705564 1705564 1705564 1705564 1705564 794318 794318 794318 794318 794318 1083590 1083590 1083590 1083590 1083590 1417774 213842 213842 213842 213842 213842 1246871 1575015 1575015 1575015 1575015 1575015 1893382 1893382 1893382 1893382 1893382 1164490 1164490 1164490 1164490 1164490 307902 307902 307902 307902 307902 702998 702998 702998 702998 702998 415686 415686 415686 415686 415686 665584 665584 665584 665584 665584 217789 184560 1386871 1386871 1386871 1386871 1386871 1373705 1373705 1373705 1373705 1373705 2022018 149310 1965584 1235778 904142 2159499 2159499 2159499 2159499 2159499 502925 1134825 1906243 1906243 1906243 1906243 1906243 2010745 2010745 2010745 2010745 2010745 1192470 1192470 1192470 1192470 1192470 1886873 1886873 1886873 1886873 1886873 2179697 2179697 2179697 2179697 2179697 1101308 1101308 1101308 1101308 1101308 680110 680110 680110 680110 680110 72917 72917 72917 72917 72917 32103 32103 32103 32103 32103 593770 593770 593770 593770 593770 1915540 1392071 2069643 2069643 2069643 2069643 2069643 1788922 1788922 1788922 1788922 1788922 1466311 693795 85277 1336602 336320 1320526 365261 1675935 1117206 1747723 1058930 1615998 394187 1841735 365212 1123134
586671,1216347 490251 1759826 198651 1969666 1078276 1758981 707264 1503663 1029572 1445384 1308479 380347 1232779 187663 1301781 818193 1131558 1779399 781018 530697 815111 789999 1839928 344291 1302023 796728 1038538 2101274 2056491 1457557 201313 1001180 2230940 123199 2146904 1496338 1126266 772788 1600609 1889286 899581 2170410 813884 2081819 1955319 1253147 1102651 903164 870319 2133573 2190868 2237739 1787175 1275181 670639 63601 853551 2168391 2215357 1144917 455442 1335957 1348729 1502860 1426085 1600116 1402394 1094136 681912 571836 426537 384784 279768 209957 165272 596670 146004
54193,1049892 1702804 336330 1339451 1182759 115335 1887993 1525884 1822971 1775232 1218785 361759 1261998 1827457
627646,2028392 2227027 187160 176008 1002201 296574 1567705 1936830 1855915 1804311 1879759 74175 405386
865215,2095571 1867232 1846821 1761639 1628370 1461588 1330756 1185898 1173480 1148072 948337 940511 895210 871468 732950 632935 617414 500357 153280 131748 130069 56076 1791775 1785132 1659068 1329560 1235179 1159311 911561 552158 1795597 635134 145384 867620 2187842 2179778 1293222 2086876 771428 161417 2212253 1277823 287126 1398564 1530238 1625596 633809 536951 296310 244002 2080476 739855 224264 575074 1615662 736187 878342 1862623 1422727 663490 464802 2054343 2043635 1946437 1881255 1879089 1696289 1566915 1433417 1431573 1270077 1188572 943021 889069 726120 699577 642544 571908 513589 493433 344984 261467 824142 2246405 2065823 365514 716722 289996 96421 2075318 1904251 1715371 1412012 346718 2054301 985872 798388 1751222 1638740 1356192 888324 597160 578767 1896532 1467252 817088 398576 1377685 1113345 1015778 1546501 1313478 1162584 792395 1912114 653624 484006 1828232 1770437 1493758 927401 763452 710347 563464 147777 1871825 1449364 1916967 529179 1979450 178726 1931111 2223651 2222227 2211346 1972327 1076000 309686 1458901 587647 635375 370281 1193551 2183180 2257254 1764759 1372253 565354 1145177 1419218 2178622 1487610 2020189 1325685 957568 774125 707425 541435 455286 114849 2066890 334316 2254962 653171 1190876 871025 77653 41899 1014692 847972 738366 722392 375895 1350273 1654613 1467410 1107033 1048086 1910063 2026184 2129569 1726044 889443 590182 394484 1845383 961118 1559133 1812690 1798607 1415390 408016 1488156 987636 255237 1667399 1477764 1203376 1043598 822038 464590 161881 1540164 1239121 194631 1581308 1136628 771351 899802 578852 411723 2048997 447852 2067415 1419909 180200 179268 133138 1891857 985499 1218233 1201770 164357 1525331 1373905 1176941 1959894 123260 280030 518112 666993 1082243 2174758 2220934 1747758 1614717 2206115 2023262 1749545 1273682 1232939 15197 928358 1025373 630833 1772805 1414521 1530851 254608 880952 814500 448412 2120626 879567 534037 144905 528165 2258321 2118244 703113 95802 95802 2249380 2181217 2116050 1934924 1222155 1088059 1083672 1047313 481806 119093
832449,1720528 974826 2136480 675842 1263307 914166 401070 1239275 93487 2013966 311325 33025 2143820 1425669
398287,826398 1286102 990971 1988054 1544497 1662457 1662457 819571
504784,2154395 2115020 2003604 1281222 1158071 1120091 995989 669757 510010 421461 417873 382180 293250 1466713 971713 1591991 600732 1632365 2216844 1098543 1364716 885784 1992854 692202 189659 1387653 452893 124973 1881988 396208 1348830 92211 1557808 435886 1925607 1843836 1178690 364450 2137206 367871 2059795 2019420 1962843 1872280 1763568 1407040 28547 1272752 1998599 940158 948686 893690 166809 387361 834951 864947 683517 405203 1749904 2069983 122178 1204595 1813650 1671344 397658 1615867 1456546 543373 473272 146423 292083 1767579 1470732 533201 1549143 2160187 2189889 93173 1591539 402855 184873 671081 2229860 350152 2162416 926457 2025140 1897462 1395271 1235890 1982542 1429158 57669 1914429 967970 66680 1203172 223758 1156808 2069730 73969 1057200 354003 1990038 116481 1803633
1299409,1403845 1459022 2151756 305487 1537390 31807 756663 2114839 2220851 1229103 801867 1058048 1286312 1543450 1530810 1113494 2034649 1367957 785917 1561072 256994 310640 494484 1916327 523504 1025248 880846 1382522 207721 681328 1715287 549930 457573 2076439 1548043 466105 1754041 121325 1755864 1227295 319369 2068910 46850 1228976 413712 1959245 1819059 2075084 1163195 697828 1902683 1038576 1456225 1026511 1639112 1903808 1903884 928949 803193 1508589 289216 700479 91176 1492450 78122 658624 1778584 1161868 174581 743137 1633340 140006 122535 986050 1483665 1069979 1543377 564535 1486409 1847787 1772755 466471 2225529 1257313 796433 1310757 1368557 333167 648642 305086 836952 443485 1089895 10403 212399 602479 35487 1373126 1642580 233702 528113 1225022 191605 2027160 1638431 1533612 474658 32406 1398863 33081 2190512 198424 336214 1817310 243795 258560 1901601 992855 2075027 870339 783862 1708214 2207059 701741 1848728 1215758 937856 1636581 1563830 1807686 1194392 143790 1166610 274533 364102 1855633 1849027 495594 1920862 1235586 1071870 251947 1250229 2085727 1517395 1507995 83838 819389 1706252 28557 805493 1151864 2032759 1890334 1281284 1335932 1083670 981058 730659 590402 1725603 161886 1243606 1503237 502307 1047060 1438481 898357 1421741 7008 818111 1373820 998244 2160488 146580 48275 2116759 1533778 1452888 1057353 987815 1153814 1331427 1762393 1289287 747120 1201428 951908 1669706 1500908 1229844 1893970 296088 564926 1892320 184719 918681 1717538 1126212 957016 1610741 1716085 2133735 1780671 781049 612968 234174
1643484,1321377 982636
1020899,1378591 1164625 463878 329604 255785 1585714 1830985 1524509 2059589 1105416 1861989 1218636 1486323 706944 1885992 249626 379040 2017486 217881 1190392 1246654 915674 2009812 2075704 1018705 124212 1419005 301919 705993 787787 1975984 1267215 814226 1734030 218409 1513693 15813 1933771 1582214 731462 1546860 648673 1288899 1288899 642297 1932349 1698412 1974683 496081 2012620 749517 284941 506040 1340392 460397 2026466 706816 322349 2081764 1321801 1247951 2025052 791490 1815983 217926 1629746 2166732
424102,2206080 1237258 1757439 2114371 1015694 4883 1166038 1249955 1052425 242430 575565 1004163 1884942 1212570 60412 558676 1907192 834269 1073312 698113 1950266
594918,1565651 1852762 2252839 1310946 1074934 640090 1163540 1948090 1149579 1558435 1343848 117185 649537 1406156 1195921 1480193 833204 1675755
1651687,617364 1659377 1302099 1392953 2034417 1654003 417219 395419 1928448 1365483 1283274 1624707 1100349 1929957 899483 68907 283624 1969545 726094 1452538 1498635 821148 193396 2043968 1858560 1904660 1555635 703698 1019000 350489 1312247 961209 1806701 180962 1826771 1479493 1426843 556151 1230688
930792,752105 142885 1136377 501065 1688654 1852731 785684 1513386 24670 175071 2163219 190836 972808 327269 1117499 24961 918814 1496485 1163161 923917 1583091 1811704 1196515 1126817 1412970 788664 1851744 818648 1440853 1222615 724971 1244898 652307 581848 1993891 1201803
619498,933805 1587712 2037398 1373976 155853 2011934 570882
2186749,45412 2210093 1737265 1699913 446560 1720068 2145572 1632464
46066,1723942 903284 1282427 159023 191453 1197910 586968 804918 721900 2041368 85243 1157255 2110965 407548 1283775 399845 634692 1984071 416649 1949698 976074 1846156 2095007 2094390 1365765 946806 1224625 676015 1589028 617071 45403 1082619 1863185 1782570 1538056 1674171 741938 812130 1551780 29428 1897513 1434510 394747 897475 464803 202418 12403 737082 364532 2158522 1966819 395019 2109319 2054486 1872215 183262 720189 1902541 1966185 1515709 1292754
1831925,1273330 1562950 1287895 269940 1550668 232135 775267 1952325 939761 11429 476354 370857 375832 1745083 957694 562060
1160185,1433599 2010100 310836
1143802,2008398 1959602 1892566 1085772 895361 266423 1538989 1103062 859519 147917 1729083 2225573 769484 381405 1157098 1920608 2075108 1804710 2144104 1712572 1512942 1496303 872130 826725 725268 660717 22320 751994 1942061 505394 616961 1305010 2051911 1722936 568649 276233 2001806 703714 268482 1642958 491809 463833 444576 1439118 1670779 1259162 1379959 2096492 109203 1892120 1100722 947974 10218 1695086 1967237 1809889 433279 2138118 1598523 1385136
1987583,2004666 1618976 161521 866326 2218385 1868092 1695252 1232220 832012 1579518 972078 1590929 1992452 324414 1088593 268455
1610757,1371103 1437655 1421524 286929 2202938 784888 33862 654988 1572374 1159728 2014569 1459393 1498477 877711 1412081 1647020 1578675 1263098 539963 1699756 1793776 716578 1255227 509495 1273325 2165671 631384 293951 1581240 1759992 574566 2139380 2080884 116562 1765708 942124 170480 2231071 1576307 296423 1103372 2194280 1677682 1019906 1888203 993605 362207 2034552 1935621 260005 2115498 1477045 1819847 923123 402535 225473 31155 1735590 1671473 1612709 732946 231458 124565 121578 31474 1505011 212740 1199354 2096190 794439 197352 2153334 1105411 364507 1644847 954266 774717 57593 830464 1202255 154531 80169 2111614 1787268 1729408 1425470 1287391 923597 691350 402513 2248832 170237 513679 1162126 2000425 1868628 1228718 1132613 437398 2018383 1392300 1058355 1424369 196966 1890920 1566667 889097 394930 222239 43335 357434 811182 2054307 2230603 1381165 735271 631685 470794 277311 158042 1812036 721454 1533772 798625 1150807 2058038 528821 1075939 1359873 1456847 1361721 1146703 1302777 129125 714599 2149018 2059747 1693487 1669373 1284989 658944 496810 635332 617189 956200 121486 698172 1817619 1537311 1932522 465605 551067 832761 2103544 1544449 1148131 1033909 41399 25873 2069390 1932670 210333 453933 1935950 1053817 1883562 757987 691243 476430 106675 1347002 1894066 373820 146458 1925732 633777 1141384 1974725 1627520 817397 2003184 605310 511635 284747 1100857 1029338 871911 2141594 745541 545642 1584953 1802982 186891 1812216 1245319 702992 1939523 1840158 1537518 1111791 761147 1849989 542011 495191 1916335 1029917 1122892 1895264 770130 1203412 779569 457679 2066858 429273 729276 1550626 373685 1521283 283742 181708 1301611 1259853 1647920 410980 681066 1634228 227033 2132792 308650 2018080 1918236 1551959 2240370 2090879 2065715 1911022 1687272 1532847 1126506 862069 574152 544781 408793 44949 2016498 1539505 1880017 1373319 2204585 1400660 2140737 39349 1773126 1464257 1316246 907825 263834 437792 394620 724065 668759 270496 2255366 887827 625183 508545 1715928 614702 296348 85644 2158864 1842388 1731533 225477 217523 751613 2198287 550464 223812 558469 1386976 1231813 1164514 1067809 398375 223401
1127431,1354937 1131276 854735 557063 1835027 238681
406541,1742360 1596012 1339543 1137002 1183697 1842440 1964130 1049474 1738734 1208065 921206 2253007 1327112 990604 928660 975649 2136121 166886 2063434 1043412 1929639 2241461 2151990 273595 1234517 2053070 1819275 1834738 1430381 762289 22988 934532 1667663 2132512 2055557 3658 1149871 1502505 354518 2081850 279206 461078 1765407 921194 1262210 84114 1861034 1038550 1247512 1797854 1534243 2175073 1213307 828369 2183525 1114422 285940 585294 454573 367942 535117 1819413 624867 851077 1149665 2255926 695544 1207886 1851164 1807526 234752 18826 2219341 760504
1865901,1476414 1620028 1295977 1854079 1129537 1846797 1774573 1169326 1325663 809304 464550 1074488 1648584 956803 350282 1056140
2225168,2072982 1841190 15653 21570 742191 2016557 1345488 236570 2054750 1499879 1360669
1561626,2161926 756539 1816461 2178106 1279310 661085 997640 1443375 1776785 409079 144189 1060580 141868 2073850 856691 891456 129976 1311984 1357383 345458 2081446 1946125 1556216 1190271 195737 1708505 1574079 160616 2120200 69740 1566906 1114763 599814 233471 1241423 382271 1802254 1118714 2188166 986469 28801 1462206 1838723 289174 2131927 1980842 950112 1061175 666991
1250333,1344659 2119410 1033626 547940 1880669 982942
1864735,1823742 1550824 1494617 1391969 510753 221212 15261 1584298 900312 636426 2145546 119906 94708 1838640 1779502 1719898 1716598 710916 1075010 1003236 898935 713200 439522 334211 2229629 2258271 624197 1693763 1567584 1684613 1661140 1674116 1555001 1305886 2232616 557589 1704844 215041 1523833 164353 1167062 986479 431716 321096 1496252 426414 1853928 1282454 776455 331334 1664346 1102444 990067 266798 519393 1389321 259885 426861 1133381 290590 392755 248541 1324016 390966 282829 384528 1683074 240460 851608 43724 1853059 327328 441176 920754 445583 996707 1188302 486355 547180 1388152 1817073 2005839 699602 2247983 1067760 1074918 876533 1032178 1631822 845100 1285879
1266736,39867 2057592 481450 318045 1461517 29364 543248 226399 764265 734672
160817,852394 1169441 1738056 109413 1661300 973758 520913 1432771 2035565 389196 364239 1538628 232676 884042 1948146 1854742 2201151 688275 1202470 2204158 1990358 1951829 520773 427132 116270 1854164 1256106 468489 971046 685431 466205 354600 778872 335806
676917,1982971 1486285 1339715 1183557 1329554 1045897
556555,746411 1188691 286863 192687 1270391 1094053 858909 22003 2197485 1016980 398888 902323 2132624 677920 412613 1187908 2041736 1455386 956936 1428458 2140851 2016749 2141554 753176 667389 1806149 1636800 951753 188406 1632012 1707665 2042329 1106372 1565035 865205 437212 952319 527577 1950320 151438 2084727 1629287 261442 583363 176286 1252279
1152068,1555885 907648 1596008 2129320 60248 2227993 1953693 1166184 210117 1864931 1123501 344779 1092888 530048 1409788 1368297 332500 485360 1348449 138386 1885029 420857 1835150 1385581 1026013 1357627 832566 998055 1788355 883534 1198724 460569 1727472 155779 1407984 2124512 1763972 1118598 333911 584297 2153995 1836333 1241142 42805 1578672 2240780 486950 1318842 1230695 464303 650724 269430 1235370 403900
1037388,1700769 771654 1520996 801823 424865 98175 382848 1873137 1487083 337933 499370 2146227 2194361 1920488 831225 399771 717996 1611781 716433 1572621 436691 101505
152656,2206174 1341256 1111555 680100 291344 16775 668158 1052640 498711 578645 1696111 1572788 1429396 1704834 924131 1833159 1092642 1626728 1508767 1895787 1135169 1197114 1968425 830409 510839 2216604 1674342 2178570 1533844 1860517 1392124 622106 957667 371192 304621 114487 406052 1726649 351051 350871 1916018 170725 16239 1072731 1000353 1479769 16023 1922220 1545743 409593 2109411 1087974 1605435 2061560 127221 2256492 2171335
971857,25226 830238 352438 564781 1682986 1419167 977451 2083006 1217381 1350223 1802486 404266 970244 1935997 1259663 995298 653047 808693 683705 794945 1483574 1425130 1212576 1029764 164652
972985,1517166 1496682 1418839 1309785 1212062 1090012 956786 624628 604958 1997262 1706125 1683094 1667020 1085698 1066518 1017835 228418 58665 1244800 1722089 1640522 273104 795940 750892
664421,2127620 1891900 1861801 1724247 1599949 1343636 1339346 1254518 831264 615258 205652 1770341 1378610 1405347 166462 1211327 1784302 774607 92948 1904751 883446 2249584 1414903 1887960 2142325 1885084 1617497 1985484 1476808 1922179 1159382 995237 1923993 911937 1278826 838235 1712075 1232869 1899226 2250537 655312 1178422 213749 1592657 170893 227098 745466 275122 534680 64458 102485 1909964 1052982 1051790 103500 858233 17980 2093594 840265 500003 440955 246306 1151745 1659226 443428 2197299 1637467 514828 2195935 2069744 1599487 2199451 1979435 1622595 23064 1378394 2199917 842523 2179473 1626086 107461 1441600 1224141 397351 613572 197437 2162726 1097990 389275 1497479 1174752 323089 938398 1163467 848850 149213 2027972 268880 1532247 1535940 1233777 381256 668086 1762657 1121143 1296264 2062946 1797052 86468 893489 1595092 828444 1791559 1527580 2056711 2004058 846263 1015724 1079717 1027990 1984898 1119563 820596 912706 1340436 1781873 919996 1650339 1853645 998128 1376544 2004908 2131845 1894276 2243062 1901791 1625348 1049799 1040048 1861308 2086110 2049963 1243087 153348 1423434 845049 78455 730524 639526 2155255 626363 898219 522573 2085243 2130788 1931793 1193841 613678 1489468 1079210 290415 1862342 2112265 2110040 1085026 679708 819163 2159339 1934394 1912061 1582535 160523 1571378 209294 678524 515891 1600782 235100 1840956 867292 1287622 1521379 2158387 1470720 1558867 1297485 1639973 1130676 1045692 472743 1387962 2253398 1164796 2258137 340799 257319 1404720 1184608 132517 966877 812839 19948 1498710 615752 1176858 1191335 1417233 782193 1625205 1154784 424474 1541381 1433993 700736 2089282 1885332 757169 2075942 2070789 1679121 1970502 1229480 1559174 1403774 1329463 342669 303670 2196871 24516 2026473 1283794 748037 359906 2143944 437438 1413847 825167 99774 2227789 1318151 658269 2120293 1995372 915136 1658544 263226 892865 1370883 269654 687836 286171 1965458 2165274 1208280 1804292 990723 681569 1920354 1861978 1960940 2164324 2254045 574569 1819015 806000 1421154 357928 1405644 2156321 195246 1120409 1160429 1272012 1496585 70813 473471 1814849 1000142 747463 1452792 2011584 1542039 1231781 1207977 783211 462294
